Wall time,Step,Value
1682270862.65735,425000,39.0
1682270881.5575767,425700,39.0
1682270911.258053,426800,39.0
1682270924.7374637,427300,39.0
1682270949.0794353,428200,39.0
1682270951.8057628,428300,39.0
1682270978.9708188,429300,39.0
1682270981.6742423,429400,39.0
1682270984.3997726,429500,39.0
1682270989.7430155,429700,39.0
1682270995.1707454,429900,39.0
1682271000.629927,430100,39.0
1682271003.2952135,430200,39.0
1682271006.0051043,430300,39.0
1682271011.483043,430500,39.0
1682271060.2009854,432300,39.0
1682271073.6681163,432800,39.0
1682271087.1478128,433300,39.0
1682271095.2529607,433600,39.0
1682271103.304854,433900,39.0
1682271116.7776113,434400,39.0
1682271146.5169518,435500,39.0
1682271170.837308,436400,39.0
1682271178.929328,436700,39.0
1682271181.6232984,436800,39.0
1682271205.935557,437700,39.0
1682271222.2043934,438300,39.0
1682271261.1898,439800,39.0
1682271263.7703564,439900,39.0
1682271279.3189163,440500,39.0
1682271289.7209496,440900,39.0
1682271297.5039377,441200,39.0
1682271313.1096501,441800,39.0
1682271318.3094816,442000,39.0
1682271341.7217374,442900,39.0
1682271352.0927744,443300,39.0
1682271367.6677945,443900,39.0
1682271380.6189818,444400,39.0
1682271396.1561823,445000,39.0
1682271406.5450134,445400,39.0
1682271419.4945245,445900,39.0
